"state","county","tract","GEO_ID","P002001","P002002","P002003","P002004","P002005","P002006","NAME","P002001ERR"
"17","043","844501","1400000US17043844501",2999,2999,2999,0,0,0,"Census Tract 8445.01, DuPage County, Illinois",NA
"17","031","804309","1400000US17031804309",3230,3230,3230,0,0,0,"Census Tract 8043.09, Cook County, Illinois",NA
"17","031","150600","1400000US17031150600",4163,4163,4163,0,0,0,"Census Tract 1506, Cook County, Illinois",NA
"17","097","864514","1400000US17097864514",2474,2474,2474,0,0,0,"Census Tract 8645.14, Lake County, Illinois",NA
"17","031","710300","1400000US17031710300",1414,1414,1414,0,0,0,"Census Tract 7103, Cook County, Illinois",NA
"17","091","010300","1400000US17091010300",3854,0,0,0,3854,0,"Census Tract 103, Kankakee County, Illinois",NA
"17","097","863604","1400000US17097863604",2916,2916,2916,0,0,0,"Census Tract 8636.04, Lake County, Illinois",NA
"17","031","282700","1400000US17031282700",2349,2349,2349,0,0,0,"Census Tract 2827, Cook County, Illinois",NA
"17","031","691500","1400000US17031691500",1930,1930,1930,0,0,0,"Census Tract 6915, Cook County, Illinois",NA
"17","031","020200","1400000US17031020200",6676,6676,6676,0,0,0,"Census Tract 202, Cook County, Illinois",NA
"17","157","950600","1400000US17157950600",4380,4040,0,4040,340,0,"Census Tract 9506, Randolph County, Illinois",NA
"17","115","002800","1400000US17115002800",4446,1265,1265,0,3181,0,"Census Tract 28, Macon County, Illinois",NA
"17","111","871107","1400000US17111871107",5276,5276,5276,0,0,0,"Census Tract 8711.07, McHenry County, Illinois",NA
"17","001","000600","1400000US17001000600",3718,3718,0,3718,0,0,"Census Tract 6, Adams County, Illinois",NA
"17","197","881109","1400000US17197881109",4361,4292,4292,0,69,0,"Census Tract 8811.09, Will County, Illinois",NA
"17","097","864505","1400000US17097864505",6493,6493,6493,0,0,0,"Census Tract 8645.05, Lake County, Illinois",NA
"17","157","951100","1400000US17157951100",3638,3010,0,3010,628,0,"Census Tract 9511, Randolph County, Illinois",NA
"17","043","846513","1400000US17043846513",2843,2843,2843,0,0,0,"Census Tract 8465.13, DuPage County, Illinois",NA
"17","201","001600","1400000US17201001600",5214,5214,5214,0,0,0,"Census Tract 16, Winnebago County, Illinois",NA
"17","031","804807","1400000US17031804807",5172,5172,5172,0,0,0,"Census Tract 8048.07, Cook County, Illinois",NA
"17","099","964200","1400000US17099964200",2705,2705,0,2705,0,0,"Census Tract 9642, LaSalle County, Illinois",NA
"17","031","815600","1400000US17031815600",4973,4973,4973,0,0,0,"Census Tract 8156, Cook County, Illinois",NA
"17","183","010600","1400000US17183010600",4225,3536,3536,0,689,0,"Census Tract 106, Vermilion County, Illinois",NA
"17","097","861304","1400000US17097861304",3482,3482,3482,0,0,0,"Census Tract 8613.04, Lake County, Illinois",NA
"17","197","881011","1400000US17197881011",3389,3389,3389,0,0,0,"Census Tract 8810.11, Will County, Illinois",NA
"17","019","000700","1400000US17019000700",3650,3650,3650,0,0,0,"Census Tract 7, Champaign County, Illinois",NA
"17","201","004300","1400000US17201004300",5272,0,0,0,5272,0,"Census Tract 43, Winnebago County, Illinois",NA
"17","031","030104","1400000US17031030104",3681,3681,3681,0,0,0,"Census Tract 301.04, Cook County, Illinois",NA
"17","119","402600","1400000US17119402600",2800,2800,2800,0,0,0,"Census Tract 4026, Madison County, Illinois",NA
"17","119","403802","1400000US17119403802",4596,962,0,962,3634,0,"Census Tract 4038.02, Madison County, Illinois",NA
"17","031","804706","1400000US17031804706",2472,2472,2472,0,0,0,"Census Tract 8047.06, Cook County, Illinois",NA
"17","031","804000","1400000US17031804000",4587,4587,4587,0,0,0,"Census Tract 8040, Cook County, Illinois",NA
"17","021","958500","1400000US17021958500",2551,2551,0,2551,0,0,"Census Tract 9585, Christian County, Illinois",NA
"17","179","021605","1400000US17179021605",2624,2624,2624,0,0,0,"Census Tract 216.05, Tazewell County, Illinois",NA
"17","097","863801","1400000US17097863801",4690,4690,4690,0,0,0,"Census Tract 8638.01, Lake County, Illinois",NA
"17","031","431301","1400000US17031431301",3545,3545,3545,0,0,0,"Census Tract 4313.01, Cook County, Illinois",NA
"17","177","000400","1400000US17177000400",3008,11,0,11,2997,0,"Census Tract 4, Stephenson County, Illinois",NA
"17","143","001200","1400000US17143001200",1953,1953,1953,0,0,0,"Census Tract 12, Peoria County, Illinois",NA
"17","031","170900","1400000US17031170900",1713,1713,1713,0,0,0,"Census Tract 1709, Cook County, Illinois",NA
"17","031","820400","1400000US17031820400",5701,5701,5701,0,0,0,"Census Tract 8204, Cook County, Illinois",NA
"17","197","883605","1400000US17197883605",3082,3082,3082,0,0,0,"Census Tract 8836.05, Will County, Illinois",NA
"17","201","000101","1400000US17201000101",5244,5244,5244,0,0,0,"Census Tract 1.01, Winnebago County, Illinois",NA
"17","117","956300","1400000US17117956300",3266,602,0,602,2664,0,"Census Tract 9563, Macoupin County, Illinois",NA
"17","097","860301","1400000US17097860301",3647,3647,3647,0,0,0,"Census Tract 8603.01, Lake County, Illinois",NA
"17","145","030300","1400000US17145030300",2265,459,0,459,1806,0,"Census Tract 303, Perry County, Illinois",NA
"17","031","818600","1400000US17031818600",4715,4715,4715,0,0,0,"Census Tract 8186, Cook County, Illinois",NA
"17","043","841315","1400000US17043841315",3405,3405,3405,0,0,0,"Census Tract 8413.15, DuPage County, Illinois",NA
"17","031","301200","1400000US17031301200",4012,4012,4012,0,0,0,"Census Tract 3012, Cook County, Illinois",NA
"17","115","000600","1400000US17115000600",2035,2035,2035,0,0,0,"Census Tract 6, Macon County, Illinois",NA
"17","193","958300","1400000US17193958300",2677,0,0,0,2677,0,"Census Tract 9583, White County, Illinois",NA
"17","019","001100","1400000US17019001100",3599,3599,3599,0,0,0,"Census Tract 11, Champaign County, Illinois",NA
"17","097","861604","1400000US17097861604",5745,5498,5498,0,247,0,"Census Tract 8616.04, Lake County, Illinois",NA
"17","031","800600","1400000US17031800600",2400,2400,2400,0,0,0,"Census Tract 8006, Cook County, Illinois",NA
"17","031","802004","1400000US17031802004",5381,5381,5381,0,0,0,"Census Tract 8020.04, Cook County, Illinois",NA
"17","043","841003","1400000US17043841003",3432,3432,3432,0,0,0,"Census Tract 8410.03, DuPage County, Illinois",NA
"17","091","010202","1400000US17091010202",10101,9620,9620,0,481,0,"Census Tract 102.02, Kankakee County, Illinois",NA
"17","073","031000","1400000US17073031000",3609,3146,0,3146,463,0,"Census Tract 310, Henry County, Illinois",NA
"17","197","881500","1400000US17197881500",3284,3284,3284,0,0,0,"Census Tract 8815, Will County, Illinois",NA
"17","043","841902","1400000US17043841902",4147,4147,4147,0,0,0,"Census Tract 8419.02, DuPage County, Illinois",NA
"17","031","804603","1400000US17031804603",5581,5581,5581,0,0,0,"Census Tract 8046.03, Cook County, Illinois",NA
"17","139","977000","1400000US17139977000",2523,0,0,0,2523,0,"Census Tract 9770, Moultrie County, Illinois",NA
"17","197","881112","1400000US17197881112",5113,5051,5051,0,62,0,"Census Tract 8811.12, Will County, Illinois",NA
"17","143","000900","1400000US17143000900",2550,2550,2550,0,0,0,"Census Tract 9, Peoria County, Illinois",NA
"17","073","030100","1400000US17073030100",5929,5320,5320,0,609,0,"Census Tract 301, Henry County, Illinois",NA
"17","031","711000","1400000US17031711000",3475,3475,3475,0,0,0,"Census Tract 7110, Cook County, Illinois",NA
"17","099","962700","1400000US17099962700",2245,2245,0,2245,0,0,"Census Tract 9627, LaSalle County, Illinois",NA
"17","031","819500","1400000US17031819500",3212,3212,3212,0,0,0,"Census Tract 8195, Cook County, Illinois",NA
"17","081","050200","1400000US17081050200",3120,0,0,0,3120,0,"Census Tract 502, Jefferson County, Illinois",NA
"17","031","841400","1400000US17031841400",1559,1559,1559,0,0,0,"Census Tract 8414, Cook County, Illinois",NA
"17","033","880100","1400000US17033880100",2871,5,0,5,2866,0,"Census Tract 8801, Crawford County, Illinois",NA
"17","031","835900","1400000US17031835900",3271,3271,3271,0,0,0,"Census Tract 8359, Cook County, Illinois",NA
"17","019","000200","1400000US17019000200",1693,1693,1693,0,0,0,"Census Tract 2, Champaign County, Illinois",NA
"17","031","081403","1400000US17031081403",6229,6229,6229,0,0,0,"Census Tract 814.03, Cook County, Illinois",NA
"17","197","882300","1400000US17197882300",4259,4259,4259,0,0,0,"Census Tract 8823, Will County, Illinois",NA
"17","031","823605","1400000US17031823605",4547,4547,4547,0,0,0,"Census Tract 8236.05, Cook County, Illinois",NA
"17","019","000301","1400000US17019000301",4819,4819,4819,0,0,0,"Census Tract 3.01, Champaign County, Illinois",NA
"17","197","880417","1400000US17197880417",2590,2590,2590,0,0,0,"Census Tract 8804.17, Will County, Illinois",NA
"17","161","020600","1400000US17161020600",2583,2583,2583,0,0,0,"Census Tract 206, Rock Island County, Illinois",NA
"17","167","003203","1400000US17167003203",5811,5072,5072,0,739,0,"Census Tract 32.03, Sangamon County, Illinois",NA
"17","031","100100","1400000US17031100100",5313,5313,5313,0,0,0,"Census Tract 1001, Cook County, Illinois",NA
"17","031","837100","1400000US17031837100",1819,1819,1819,0,0,0,"Census Tract 8371, Cook County, Illinois",NA
"17","097","862000","1400000US17097862000",5844,5844,5844,0,0,0,"Census Tract 8620, Lake County, Illinois",NA
"17","197","883902","1400000US17197883902",6263,4148,0,4148,2115,0,"Census Tract 8839.02, Will County, Illinois",NA
"17","201","001800","1400000US17201001800",5370,5370,5370,0,0,0,"Census Tract 18, Winnebago County, Illinois",NA
"17","031","809800","1400000US17031809800",2717,2717,2717,0,0,0,"Census Tract 8098, Cook County, Illinois",NA
"17","179","020301","1400000US17179020301",4798,4764,4764,0,34,0,"Census Tract 203.01, Tazewell County, Illinois",NA
"17","119","402803","1400000US17119402803",3545,1872,1872,0,1673,0,"Census Tract 4028.03, Madison County, Illinois",NA
"17","197","882702","1400000US17197882702",3075,3075,3075,0,0,0,"Census Tract 8827.02, Will County, Illinois",NA
"17","197","881402","1400000US17197881402",3104,3104,3104,0,0,0,"Census Tract 8814.02, Will County, Illinois",NA
"17","161","020100","1400000US17161020100",7127,2080,2080,0,5047,0,"Census Tract 201, Rock Island County, Illinois",NA
"17","097","864516","1400000US17097864516",4581,4581,4581,0,0,0,"Census Tract 8645.16, Lake County, Illinois",NA
"17","031","050200","1400000US17031050200",4837,4837,4837,0,0,0,"Census Tract 502, Cook County, Illinois",NA
"17","201","001500","1400000US17201001500",5187,5187,5187,0,0,0,"Census Tract 15, Winnebago County, Illinois",NA
"17","111","870808","1400000US17111870808",3763,3763,3763,0,0,0,"Census Tract 8708.08, McHenry County, Illinois",NA
"17","037","000500","1400000US17037000500",4043,3729,3729,0,314,0,"Census Tract 5, DeKalb County, Illinois",NA
"17","031","230800","1400000US17031230800",1314,1314,1314,0,0,0,"Census Tract 2308, Cook County, Illinois",NA
"17","179","021802","1400000US17179021802",2151,0,0,0,2151,0,"Census Tract 218.02, Tazewell County, Illinois",NA
"17","043","841327","1400000US17043841327",4443,4443,4443,0,0,0,"Census Tract 8413.27, DuPage County, Illinois",NA
"17","043","841703","1400000US17043841703",7157,7157,7157,0,0,0,"Census Tract 8417.03, DuPage County, Illinois",NA
"17","195","001100","1400000US17195001100",5242,5242,0,5242,0,0,"Census Tract 11, Whiteside County, Illinois",NA
"17","077","011400","1400000US17077011400",3840,3840,3840,0,0,0,"Census Tract 114, Jackson County, Illinois",NA
"17","031","740300","1400000US17031740300",4713,4713,4713,0,0,0,"Census Tract 7403, Cook County, Illinois",NA
"17","183","011000","1400000US17183011000",4178,3726,3726,0,452,0,"Census Tract 110, Vermilion County, Illinois",NA
"17","073","030300","1400000US17073030300",7146,6531,0,6531,615,0,"Census Tract 303, Henry County, Illinois",NA
"17","121","952600","1400000US17121952600",2178,2178,0,2178,0,0,"Census Tract 9526, Marion County, Illinois",NA
"17","043","841113","1400000US17043841113",3760,3760,3760,0,0,0,"Census Tract 8411.13, DuPage County, Illinois",NA
"17","201","000506","1400000US17201000506",3987,3987,3987,0,0,0,"Census Tract 5.06, Winnebago County, Illinois",NA
"17","031","650400","1400000US17031650400",6743,6743,6743,0,0,0,"Census Tract 6504, Cook County, Illinois",NA
"17","037","000800","1400000US17037000800",6836,6749,6749,0,87,0,"Census Tract 8, DeKalb County, Illinois",NA
"17","097","864801","1400000US17097864801",5536,5536,5536,0,0,0,"Census Tract 8648.01, Lake County, Illinois",NA
"17","043","846003","1400000US17043846003",4280,4280,4280,0,0,0,"Census Tract 8460.03, DuPage County, Illinois",NA
"17","097","864306","1400000US17097864306",2269,2269,2269,0,0,0,"Census Tract 8643.06, Lake County, Illinois",NA
"17","197","880701","1400000US17197880701",4344,4344,4344,0,0,0,"Census Tract 8807.01, Will County, Illinois",NA
"17","055","040300","1400000US17055040300",2774,2400,0,2400,374,0,"Census Tract 403, Franklin County, Illinois",NA
"17","031","100200","1400000US17031100200",6749,6749,6749,0,0,0,"Census Tract 1002, Cook County, Illinois",NA
"17","161","022100","1400000US17161022100",2501,2501,2501,0,0,0,"Census Tract 221, Rock Island County, Illinois",NA
"17","091","010601","1400000US17091010601",5406,4903,4903,0,503,0,"Census Tract 106.01, Kankakee County, Illinois",NA
"17","031","823102","1400000US17031823102",3641,3641,3641,0,0,0,"Census Tract 8231.02, Cook County, Illinois",NA
"17","031","300900","1400000US17031300900",5050,5050,5050,0,0,0,"Census Tract 3009, Cook County, Illinois",NA
"17","031","839100","1400000US17031839100",4350,4350,4350,0,0,0,"Census Tract 8391, Cook County, Illinois",NA
"17","135","957400","1400000US17135957400",2491,816,0,816,1675,0,"Census Tract 9574, Montgomery County, Illinois",NA
"17","141","960900","1400000US17141960900",4793,3546,0,3546,1247,0,"Census Tract 9609, Ogle County, Illinois",NA
"17","177","000500","1400000US17177000500",3149,446,0,446,2703,0,"Census Tract 5, Stephenson County, Illinois",NA
"17","031","815100","1400000US17031815100",4435,4435,4435,0,0,0,"Census Tract 8151, Cook County, Illinois",NA
"17","119","401200","1400000US17119401200",1841,1841,1841,0,0,0,"Census Tract 4012, Madison County, Illinois",NA
"17","137","951900","1400000US17137951900",4861,4861,0,4861,0,0,"Census Tract 9519, Morgan County, Illinois",NA
"17","031","813200","1400000US17031813200",4251,4251,4251,0,0,0,"Census Tract 8132, Cook County, Illinois",NA
"17","031","630100","1400000US17031630100",1156,1156,1156,0,0,0,"Census Tract 6301, Cook County, Illinois",NA
"17","195","000400","1400000US17195000400",3293,207,0,207,3086,0,"Census Tract 4, Whiteside County, Illinois",NA
"17","089","852905","1400000US17089852905",4483,4483,4483,0,0,0,"Census Tract 8529.05, Kane County, Illinois",NA
"17","163","502603","1400000US17163502603",4210,4210,4210,0,0,0,"Census Tract 5026.03, St. Clair County, Illinois",NA
"17","197","881113","1400000US17197881113",3719,3584,3584,0,135,0,"Census Tract 8811.13, Will County, Illinois",NA
"17","197","881111","1400000US17197881111",3173,3173,3173,0,0,0,"Census Tract 8811.11, Will County, Illinois",NA
"17","043","841606","1400000US17043841606",2061,2061,2061,0,0,0,"Census Tract 8416.06, DuPage County, Illinois",NA
"17","149","952500","1400000US17149952500",2583,0,0,0,2583,0,"Census Tract 9525, Pike County, Illinois",NA
"17","031","842500","1400000US17031842500",2451,2451,2451,0,0,0,"Census Tract 8425, Cook County, Illinois",NA
"17","045","070400","1400000US17045070400",5541,5065,0,5065,476,0,"Census Tract 704, Edgar County, Illinois",NA
"17","031","812301","1400000US17031812301",3972,3972,3972,0,0,0,"Census Tract 8123.01, Cook County, Illinois",NA
"17","111","870605","1400000US17111870605",6419,6419,6419,0,0,0,"Census Tract 8706.05, McHenry County, Illinois",NA
"17","097","861603","1400000US17097861603",5899,5899,5899,0,0,0,"Census Tract 8616.03, Lake County, Illinois",NA
"17","043","845502","1400000US17043845502",4963,4963,4963,0,0,0,"Census Tract 8455.02, DuPage County, Illinois",NA
"17","031","750600","1400000US17031750600",3681,3681,3681,0,0,0,"Census Tract 7506, Cook County, Illinois",NA
"17","019","005701","1400000US17019005701",5066,5066,5066,0,0,0,"Census Tract 57.01, Champaign County, Illinois",NA
"17","143","003700","1400000US17143003700",3814,471,471,0,3343,0,"Census Tract 37, Peoria County, Illinois",NA
"17","197","883509","1400000US17197883509",4519,3937,3937,0,582,0,"Census Tract 8835.09, Will County, Illinois",NA
"17","167","003700","1400000US17167003700",8372,4388,4388,0,3984,0,"Census Tract 37, Sangamon County, Illinois",NA
"17","031","806600","1400000US17031806600",3490,3490,3490,0,0,0,"Census Tract 8066, Cook County, Illinois",NA
"17","043","841310","1400000US17043841310",3683,3657,3657,0,26,0,"Census Tract 8413.10, DuPage County, Illinois",NA
"17","197","880202","1400000US17197880202",4356,4356,4356,0,0,0,"Census Tract 8802.02, Will County, Illinois",NA
"17","133","600401","1400000US17133600401",6396,4929,0,4929,1467,0,"Census Tract 6004.01, Monroe County, Illinois",NA
"17","031","820605","1400000US17031820605",4604,4604,4604,0,0,0,"Census Tract 8206.05, Cook County, Illinois",NA
"17","043","846207","1400000US17043846207",5455,5455,5455,0,0,0,"Census Tract 8462.07, DuPage County, Illinois",NA
"17","089","852002","1400000US17089852002",6956,6956,6956,0,0,0,"Census Tract 8520.02, Kane County, Illinois",NA
"17","163","503202","1400000US17163503202",6110,4351,4351,0,1759,0,"Census Tract 5032.02, St. Clair County, Illinois",NA
"17","099","963800","1400000US17099963800",4476,4374,0,4374,102,0,"Census Tract 9638, LaSalle County, Illinois",NA
"17","043","845000","1400000US17043845000",5254,5254,5254,0,0,0,"Census Tract 8450, DuPage County, Illinois",NA
"17","031","710600","1400000US17031710600",1838,1838,1838,0,0,0,"Census Tract 7106, Cook County, Illinois",NA
"17","031","802403","1400000US17031802403",1399,1399,1399,0,0,0,"Census Tract 8024.03, Cook County, Illinois",NA
"17","163","502100","1400000US17163502100",2582,2582,2582,0,0,0,"Census Tract 5021, St. Clair County, Illinois",NA
"17","089","854200","1400000US17089854200",6094,6094,6094,0,0,0,"Census Tract 8542, Kane County, Illinois",NA
"17","091","010100","1400000US17091010100",2589,0,0,0,2589,0,"Census Tract 101, Kankakee County, Illinois",NA
"17","031","243300","1400000US17031243300",2386,2386,2386,0,0,0,"Census Tract 2433, Cook County, Illinois",NA
"17","119","403402","1400000US17119403402",6031,6031,6031,0,0,0,"Census Tract 4034.02, Madison County, Illinois",NA
"17","009","970500","1400000US17009970500",4331,4081,0,4081,250,0,"Census Tract 9705, Brown County, Illinois",NA
"17","027","900300","1400000US17027900300",6818,5506,0,5506,1312,0,"Census Tract 9003, Clinton County, Illinois",NA
"17","029","000200","1400000US17029000200",6123,1203,0,1203,4920,0,"Census Tract 2, Coles County, Illinois",NA
"17","047","957000","1400000US17047957000",2176,0,0,0,2176,0,"Census Tract 9570, Edwards County, Illinois",NA
"17","103","000200","1400000US17103000200",3483,51,0,51,3432,0,"Census Tract 2, Lee County, Illinois",NA
"17","031","834300","1400000US17031834300",6570,6570,6570,0,0,0,"Census Tract 8343, Cook County, Illinois",NA
"17","123","961200","1400000US17123961200",2542,0,0,0,2542,0,"Census Tract 9612, Marshall County, Illinois",NA
"17","031","750500","1400000US17031750500",5936,5936,5936,0,0,0,"Census Tract 7505, Cook County, Illinois",NA
"17","031","828100","1400000US17031828100",4844,4844,4844,0,0,0,"Census Tract 8281, Cook County, Illinois",NA
"17","037","000400","1400000US17037000400",8622,5972,5972,0,2650,0,"Census Tract 4, DeKalb County, Illinois",NA
"17","031","220901","1400000US17031220901",3498,3498,3498,0,0,0,"Census Tract 2209.01, Cook County, Illinois",NA
"17","031","803606","1400000US17031803606",8287,8287,8287,0,0,0,"Census Tract 8036.06, Cook County, Illinois",NA
"17","031","813900","1400000US17031813900",6329,6329,6329,0,0,0,"Census Tract 8139, Cook County, Illinois",NA
"17","031","826902","1400000US17031826902",1643,1643,1643,0,0,0,"Census Tract 8269.02, Cook County, Illinois",NA
"17","031","510200","1400000US17031510200",2986,2986,2986,0,0,0,"Census Tract 5102, Cook County, Illinois",NA
"17","031","823805","1400000US17031823805",2953,2953,2953,0,0,0,"Census Tract 8238.05, Cook County, Illinois",NA
"17","031","420200","1400000US17031420200",1723,1723,1723,0,0,0,"Census Tract 4202, Cook County, Illinois",NA
"17","199","021400","1400000US17199021400",4881,161,161,0,4720,0,"Census Tract 214, Williamson County, Illinois",NA
"17","119","402400","1400000US17119402400",1804,1804,1804,0,0,0,"Census Tract 4024, Madison County, Illinois",NA
"17","097","863004","1400000US17097863004",4578,4578,4578,0,0,0,"Census Tract 8630.04, Lake County, Illinois",NA
"17","001","000900","1400000US17001000900",2573,2573,0,2573,0,0,"Census Tract 9, Adams County, Illinois",NA
"17","031","807100","1400000US17031807100",3817,3817,3817,0,0,0,"Census Tract 8071, Cook County, Illinois",NA
"17","043","845601","1400000US17043845601",4434,4434,4434,0,0,0,"Census Tract 8456.01, DuPage County, Illinois",NA
"17","113","005800","1400000US17113005800",4290,4290,4290,0,0,0,"Census Tract 58, McLean County, Illinois",NA
"17","031","062400","1400000US17031062400",1421,1421,1421,0,0,0,"Census Tract 624, Cook County, Illinois",NA
"17","031","818900","1400000US17031818900",4299,4299,4299,0,0,0,"Census Tract 8189, Cook County, Illinois",NA
"17","031","611500","1400000US17031611500",3567,3567,3567,0,0,0,"Census Tract 6115, Cook County, Illinois",NA
"17","197","883510","1400000US17197883510",4699,3809,3809,0,890,0,"Census Tract 8835.10, Will County, Illinois",NA
"17","031","820202","1400000US17031820202",3536,3536,3536,0,0,0,"Census Tract 8202.02, Cook County, Illinois",NA
"17","031","841300","1400000US17031841300",4463,4463,4463,0,0,0,"Census Tract 8413, Cook County, Illinois",NA
"17","031","812500","1400000US17031812500",3375,3375,3375,0,0,0,"Census Tract 8125, Cook County, Illinois",NA
"17","031","826401","1400000US17031826401",4072,4072,4072,0,0,0,"Census Tract 8264.01, Cook County, Illinois",NA
"17","043","840901","1400000US17043840901",3532,3532,3532,0,0,0,"Census Tract 8409.01, DuPage County, Illinois",NA
"17","031","240500","1400000US17031240500",2251,2251,2251,0,0,0,"Census Tract 2405, Cook County, Illinois",NA
"17","163","503412","1400000US17163503412",6330,6330,6330,0,0,0,"Census Tract 5034.12, St. Clair County, Illinois",NA
"17","029","000900","1400000US17029000900",4255,3762,0,3762,493,0,"Census Tract 9, Coles County, Illinois",NA
"17","183","010702","1400000US17183010702",3069,2082,2082,0,987,0,"Census Tract 107.02, Vermilion County, Illinois",NA
"17","119","401000","1400000US17119401000",2583,2583,2583,0,0,0,"Census Tract 4010, Madison County, Illinois",NA
"17","201","004100","1400000US17201004100",5302,0,0,0,5302,0,"Census Tract 41, Winnebago County, Illinois",NA
"17","201","003604","1400000US17201003604",3084,3084,3084,0,0,0,"Census Tract 36.04, Winnebago County, Illinois",NA
"17","067","953800","1400000US17067953800",2720,2574,0,2574,146,0,"Census Tract 9538, Hancock County, Illinois",NA
"17","191","955300","1400000US17191955300",3108,0,0,0,3108,0,"Census Tract 9553, Wayne County, Illinois",NA
"17","197","883521","1400000US17197883521",3737,3737,3737,0,0,0,"Census Tract 8835.21, Will County, Illinois",NA
"17","161","020700","1400000US17161020700",1818,1818,1818,0,0,0,"Census Tract 207, Rock Island County, Illinois",NA
"17","031","222900","1400000US17031222900",1244,1244,1244,0,0,0,"Census Tract 2229, Cook County, Illinois",NA
"17","097","860200","1400000US17097860200",3467,3467,3467,0,0,0,"Census Tract 8602, Lake County, Illinois",NA
"17","201","002700","1400000US17201002700",3434,3434,3434,0,0,0,"Census Tract 27, Winnebago County, Illinois",NA
"17","177","000300","1400000US17177000300",4066,2591,0,2591,1475,0,"Census Tract 3, Stephenson County, Illinois",NA
"17","031","250800","1400000US17031250800",2488,2488,2488,0,0,0,"Census Tract 2508, Cook County, Illinois",NA
"17","201","002000","1400000US17201002000",2553,2553,2553,0,0,0,"Census Tract 20, Winnebago County, Illinois",NA
"17","031","700401","1400000US17031700401",5923,5923,5923,0,0,0,"Census Tract 7004.01, Cook County, Illinois",NA
"17","031","020100","1400000US17031020100",3965,3965,3965,0,0,0,"Census Tract 201, Cook County, Illinois",NA
"17","031","241100","1400000US17031241100",3682,3682,3682,0,0,0,"Census Tract 2411, Cook County, Illinois",NA
"17","043","845506","1400000US17043845506",3854,3854,3854,0,0,0,"Census Tract 8455.06, DuPage County, Illinois",NA
"17","065","973300","1400000US17065973300",2784,0,0,0,2784,0,"Census Tract 9733, Hamilton County, Illinois",NA
"17","031","490300","1400000US17031490300",2033,2033,2033,0,0,0,"Census Tract 4903, Cook County, Illinois",NA
"17","031","823903","1400000US17031823903",4707,4707,4707,0,0,0,"Census Tract 8239.03, Cook County, Illinois",NA
"17","031","300700","1400000US17031300700",5194,5194,5194,0,0,0,"Census Tract 3007, Cook County, Illinois",NA
"17","031","242700","1400000US17031242700",2029,2029,2029,0,0,0,"Census Tract 2427, Cook County, Illinois",NA
"17","079","977300","1400000US17079977300",2799,17,0,17,2782,0,"Census Tract 9773, Jasper County, Illinois",NA
"17","183","010100","1400000US17183010100",3306,30,0,30,3276,0,"Census Tract 101, Vermilion County, Illinois",NA
"17","183","001300","1400000US17183001300",3729,2981,2981,0,748,0,"Census Tract 13, Vermilion County, Illinois",NA
"17","201","003602","1400000US17201003602",3874,3874,3874,0,0,0,"Census Tract 36.02, Winnebago County, Illinois",NA
"17","031","809900","1400000US17031809900",2855,2855,2855,0,0,0,"Census Tract 8099, Cook County, Illinois",NA
"17","031","612100","1400000US17031612100",1470,1470,1470,0,0,0,"Census Tract 6121, Cook County, Illinois",NA
"17","031","710800","1400000US17031710800",5338,5338,5338,0,0,0,"Census Tract 7108, Cook County, Illinois",NA
"17","031","810200","1400000US17031810200",5739,5739,5739,0,0,0,"Census Tract 8102, Cook County, Illinois",NA
"17","081","050600","1400000US17081050600",3022,2709,0,2709,313,0,"Census Tract 506, Jefferson County, Illinois",NA
"17","161","023600","1400000US17161023600",2074,2074,2074,0,0,0,"Census Tract 236, Rock Island County, Illinois",NA
"17","111","870200","1400000US17111870200",6277,1783,0,1783,4494,0,"Census Tract 8702, McHenry County, Illinois",NA
"17","031","062700","1400000US17031062700",2724,2724,2724,0,0,0,"Census Tract 627, Cook County, Illinois",NA
"17","115","001900","1400000US17115001900",2645,2645,2645,0,0,0,"Census Tract 19, Macon County, Illinois",NA
"17","043","841312","1400000US17043841312",3931,3931,3931,0,0,0,"Census Tract 8413.12, DuPage County, Illinois",NA
"17","043","846413","1400000US17043846413",3660,3660,3660,0,0,0,"Census Tract 8464.13, DuPage County, Illinois",NA
"17","031","804709","1400000US17031804709",6510,6510,6510,0,0,0,"Census Tract 8047.09, Cook County, Illinois",NA
"17","119","402801","1400000US17119402801",3527,1254,1254,0,2273,0,"Census Tract 4028.01, Madison County, Illinois",NA
"17","031","711300","1400000US17031711300",1626,1626,1626,0,0,0,"Census Tract 7113, Cook County, Illinois",NA
"17","043","846702","1400000US17043846702",4126,4126,4126,0,0,0,"Census Tract 8467.02, DuPage County, Illinois",NA
"17","201","000513","1400000US17201000513",3988,3988,3988,0,0,0,"Census Tract 5.13, Winnebago County, Illinois",NA
"17","163","501604","1400000US17163501604",4587,4587,4587,0,0,0,"Census Tract 5016.04, St. Clair County, Illinois",NA
"17","031","811301","1400000US17031811301",4845,4845,4845,0,0,0,"Census Tract 8113.01, Cook County, Illinois",NA
"17","109","010200","1400000US17109010200",1960,0,0,0,1960,0,"Census Tract 102, McDonough County, Illinois",NA
"17","043","844202","1400000US17043844202",2649,2649,2649,0,0,0,"Census Tract 8442.02, DuPage County, Illinois",NA
"17","031","980000","1400000US17031980000",0,0,0,0,0,0,"Census Tract 9800, Cook County, Illinois",NA
"17","097","866200","1400000US17097866200",5871,5333,5333,0,538,0,"Census Tract 8662, Lake County, Illinois",NA
"17","077","011000","1400000US17077011000",6121,5415,5415,0,706,0,"Census Tract 110, Jackson County, Illinois",NA
