"label","exposure_spline","mean","rr"
"cvd_stroke_50",0,1,1
"cvd_stroke_50",0.01,1.00024192225543,1.00024192225543
"cvd_stroke_50",0.02,1.00048381449534,1.00048381449534
"cvd_stroke_50",0.03,1.00072567672469,1.00072567672469
"cvd_stroke_50",0.04,1.00096750894841,1.00096750894841
"cvd_stroke_50",0.05,1.00120931117147,1.00120931117147
"cvd_stroke_50",0.06,1.00145108339879,1.00145108339879
"cvd_stroke_50",0.07,1.00169282563532,1.00169282563532
"cvd_stroke_50",0.08,1.00193453788601,1.00193453788601
"cvd_stroke_50",0.09,1.00217622015581,1.00217622015581
"cvd_stroke_50",0.1,1.00241787244966,1.00241787244966
"cvd_stroke_50",0.11,1.00265949477251,1.00265949477251
"cvd_stroke_50",0.12,1.0029010871293,1.0029010871293
"cvd_stroke_50",0.13,1.00314264952497,1.00314264952497
"cvd_stroke_50",0.14,1.00338418196447,1.00338418196447
"cvd_stroke_50",0.15,1.00362568445275,1.00362568445275
"cvd_stroke_50",0.16,1.00386715699475,1.00386715699475
"cvd_stroke_50",0.17,1.00410859959542,1.00410859959542
"cvd_stroke_50",0.18,1.0043500122597,1.0043500122597
"cvd_stroke_50",0.19,1.00459139499254,1.00459139499254
"cvd_stroke_50",0.2,1.00483274779888,1.00483274779888
"cvd_stroke_50",0.21,1.00507407068367,1.00507407068367
"cvd_stroke_50",0.22,1.00531536365186,1.00531536365186
"cvd_stroke_50",0.23,1.00555662670838,1.00555662670838
"cvd_stroke_50",0.24,1.00579785985818,1.00579785985818
"cvd_stroke_50",0.25,1.00603906310622,1.00603906310622
"cvd_stroke_50",0.26,1.00628023645743,1.00628023645743
"cvd_stroke_50",0.27,1.00652137991676,1.00652137991676
"cvd_stroke_50",0.28,1.00676249348915,1.00676249348915
"cvd_stroke_50",0.29,1.00700357717955,1.00700357717955
"cvd_stroke_50",0.3,1.00724463099291,1.00724463099291
"cvd_stroke_50",0.31,1.00748565493417,1.00748565493417
"cvd_stroke_50",0.32,1.00772664900828,1.00772664900828
"cvd_stroke_50",0.33,1.00796761322017,1.00796761322017
"cvd_stroke_50",0.34,1.0082085475748,1.0082085475748
"cvd_stroke_50",0.35,1.00844945207712,1.00844945207712
"cvd_stroke_50",0.36,1.00869032673206,1.00869032673206
"cvd_stroke_50",0.37,1.00893117154457,1.00893117154457
"cvd_stroke_50",0.38,1.0091719865196,1.0091719865196
"cvd_stroke_50",0.39,1.0094127716621,1.0094127716621
"cvd_stroke_50",0.4,1.009653526977,1.009653526977
"cvd_stroke_50",0.41,1.00989425246925,1.00989425246925
"cvd_stroke_50",0.42,1.0101349481438,1.0101349481438
"cvd_stroke_50",0.43,1.0103756140056,1.0103756140056
"cvd_stroke_50",0.44,1.01061625005958,1.01061625005958
"cvd_stroke_50",0.45,1.0108568563107,1.0108568563107
"cvd_stroke_50",0.46,1.0110974327639,1.0110974327639
"cvd_stroke_50",0.47,1.01133797942412,1.01133797942412
"cvd_stroke_50",0.48,1.01157849629631,1.01157849629631
"cvd_stroke_50",0.49,1.01181898338542,1.01181898338542
"cvd_stroke_50",0.5,1.01205944069639,1.01205944069639
"cvd_stroke_50",0.51,1.01229986823416,1.01229986823416
"cvd_stroke_50",0.52,1.01254026600369,1.01254026600369
"cvd_stroke_50",0.53,1.01278063400991,1.01278063400991
"cvd_stroke_50",0.54,1.01302097225777,1.01302097225777
"cvd_stroke_50",0.55,1.01326128075222,1.01326128075222
"cvd_stroke_50",0.56,1.0135015594982,1.0135015594982
"cvd_stroke_50",0.57,1.01374180850066,1.01374180850066
"cvd_stroke_50",0.58,1.01398202776454,1.01398202776454
"cvd_stroke_50",0.59,1.01422221729478,1.01422221729478
"cvd_stroke_50",0.6,1.01446237709634,1.01446237709634
"cvd_stroke_50",0.61,1.01470250717416,1.01470250717416
"cvd_stroke_50",0.62,1.01494260753318,1.01494260753318
"cvd_stroke_50",0.63,1.01518267817835,1.01518267817835
"cvd_stroke_50",0.64,1.01542271911462,1.01542271911462
"cvd_stroke_50",0.65,1.01566273034692,1.01566273034692
"cvd_stroke_50",0.66,1.01590271188021,1.01590271188021
"cvd_stroke_50",0.67,1.01614266371943,1.01614266371943
"cvd_stroke_50",0.68,1.01638258586952,1.01638258586952
"cvd_stroke_50",0.69,1.01662247833543,1.01662247833543
"cvd_stroke_50",0.7,1.01686234112211,1.01686234112211
"cvd_stroke_50",0.71,1.0171021742345,1.0171021742345
"cvd_stroke_50",0.72,1.01734197767754,1.01734197767754
"cvd_stroke_50",0.73,1.01758175145619,1.01758175145619
"cvd_stroke_50",0.74,1.01782149557538,1.01782149557538
"cvd_stroke_50",0.75,1.01806121004006,1.01806121004006
"cvd_stroke_50",0.76,1.01830089485518,1.01830089485518
"cvd_stroke_50",0.77,1.01854055002568,1.01854055002568
"cvd_stroke_50",0.78,1.01878017555651,1.01878017555651
"cvd_stroke_50",0.79,1.01901977145262,1.01901977145262
"cvd_stroke_50",0.8,1.01925933771894,1.01925933771894
"cvd_stroke_50",0.81,1.01949887436042,1.01949887436042
"cvd_stroke_50",0.82,1.01973838138201,1.01973838138201
"cvd_stroke_50",0.83,1.01997785878866,1.01997785878866
"cvd_stroke_50",0.84,1.0202173065853,1.0202173065853
"cvd_stroke_50",0.85,1.02045672477689,1.02045672477689
"cvd_stroke_50",0.86,1.02069611336837,1.02069611336837
"cvd_stroke_50",0.87,1.02093547236468,1.02093547236468
"cvd_stroke_50",0.88,1.02117480177077,1.02117480177077
"cvd_stroke_50",0.89,1.02141410159159,1.02141410159159
"cvd_stroke_50",0.9,1.02165337183208,1.02165337183208
"cvd_stroke_50",0.91,1.02189261249718,1.02189261249718
"cvd_stroke_50",0.92,1.02213182359184,1.02213182359184
"cvd_stroke_50",0.93,1.02237100512101,1.02237100512101
"cvd_stroke_50",0.94,1.02261015708964,1.02261015708964
"cvd_stroke_50",0.95,1.02284927950265,1.02284927950265
"cvd_stroke_50",0.96,1.02308837236501,1.02308837236501
"cvd_stroke_50",0.97,1.02332743568166,1.02332743568166
"cvd_stroke_50",0.98,1.02356646945754,1.02356646945754
"cvd_stroke_50",0.99,1.0238054736976,1.0238054736976
"cvd_stroke_50",1,1.02404444840678,1.02404444840678
"cvd_stroke_50",1.1,1.0264325723883,1.0264325723883
"cvd_stroke_50",1.2,1.02881774872188,1.02881774872188
"cvd_stroke_50",1.3,1.03119998235279,1.03119998235279
"cvd_stroke_50",1.4,1.03357927822626,1.03357927822626
"cvd_stroke_50",1.5,1.03595564128754,1.03595564128754
"cvd_stroke_50",1.6,1.0383290764819,1.0383290764819
"cvd_stroke_50",1.7,1.04069958875458,1.04069958875458
"cvd_stroke_50",1.8,1.04306718305083,1.04306718305083
