"label","exposure_spline","mean","rr"
"resp_copd",0,1,1
"resp_copd",0.01,1.00011375017933,1.00011375017933
"resp_copd",0.02,1.00022749325097,1.00022749325097
"resp_copd",0.03,1.0003412292157,1.0003412292157
"resp_copd",0.04,1.00045495807429,1.00045495807429
"resp_copd",0.05,1.00056867982752,1.00056867982752
"resp_copd",0.06,1.00068239447616,1.00068239447616
"resp_copd",0.07,1.00079610202098,1.00079610202098
"resp_copd",0.08,1.00090980246277,1.00090980246277
"resp_copd",0.09,1.00102349580228,1.00102349580228
"resp_copd",0.1,1.00113718204031,1.00113718204031
"resp_copd",0.11,1.00125086117762,1.00125086117762
"resp_copd",0.12,1.00136453321498,1.00136453321498
"resp_copd",0.13,1.00147819815317,1.00147819815317
"resp_copd",0.14,1.00159185599297,1.00159185599297
"resp_copd",0.15,1.00170550673515,1.00170550673515
"resp_copd",0.16,1.00181915038048,1.00181915038048
"resp_copd",0.17,1.00193278692974,1.00193278692974
"resp_copd",0.18,1.0020464163837,1.0020464163837
"resp_copd",0.19,1.00216003874314,1.00216003874314
"resp_copd",0.2,1.00227365400883,1.00227365400883
"resp_copd",0.21,1.00238726218154,1.00238726218154
"resp_copd",0.22,1.00250086326205,1.00250086326205
"resp_copd",0.23,1.00261445725114,1.00261445725114
"resp_copd",0.24,1.00272804414957,1.00272804414957
"resp_copd",0.25,1.00284162395813,1.00284162395813
"resp_copd",0.26,1.00295519667758,1.00295519667758
"resp_copd",0.27,1.0030687623087,1.0030687623087
"resp_copd",0.28,1.00318232085227,1.00318232085227
"resp_copd",0.29,1.00329587230906,1.00329587230906
"resp_copd",0.3,1.00340941667984,1.00340941667984
"resp_copd",0.31,1.00352295396539,1.00352295396539
"resp_copd",0.32,1.00363648416648,1.00363648416648
"resp_copd",0.33,1.00375000728388,1.00375000728388
"resp_copd",0.34,1.00386352331838,1.00386352331838
"resp_copd",0.35,1.00397703227074,1.00397703227074
"resp_copd",0.36,1.00409053414174,1.00409053414174
"resp_copd",0.37,1.00420402893216,1.00420402893216
"resp_copd",0.38,1.00431751664276,1.00431751664276
"resp_copd",0.39,1.00443099727433,1.00443099727433
"resp_copd",0.4,1.00454447082763,1.00454447082763
"resp_copd",0.41,1.00465793730344,1.00465793730344
"resp_copd",0.42,1.00477139670254,1.00477139670254
"resp_copd",0.43,1.00488484902569,1.00488484902569
"resp_copd",0.44,1.00499829427368,1.00499829427368
"resp_copd",0.45,1.00511173244728,1.00511173244728
"resp_copd",0.46,1.00522516354726,1.00522516354726
"resp_copd",0.47,1.0053385875744,1.0053385875744
"resp_copd",0.48,1.00545200452946,1.00545200452946
"resp_copd",0.49,1.00556541441323,1.00556541441323
"resp_copd",0.5,1.00567881722648,1.00567881722648
"resp_copd",0.51,1.00579221296999,1.00579221296999
"resp_copd",0.52,1.00590560164452,1.00590560164452
"resp_copd",0.53,1.00601898325085,1.00601898325085
"resp_copd",0.54,1.00613235778976,1.00613235778976
"resp_copd",0.55,1.00624572526203,1.00624572526203
"resp_copd",0.56,1.00635908566841,1.00635908566841
"resp_copd",0.57,1.0064724390097,1.0064724390097
"resp_copd",0.58,1.00658578528666,1.00658578528666
"resp_copd",0.59,1.00669912450006,1.00669912450006
"resp_copd",0.6,1.00681245665069,1.00681245665069
"resp_copd",0.61,1.00692578173932,1.00692578173932
"resp_copd",0.62,1.00703909976671,1.00703909976671
"resp_copd",0.63,1.00715241073365,1.00715241073365
"resp_copd",0.64,1.00726571464091,1.00726571464091
"resp_copd",0.65,1.00737901148927,1.00737901148927
"resp_copd",0.66,1.00749230127949,1.00749230127949
"resp_copd",0.67,1.00760558401235,1.00760558401235
"resp_copd",0.68,1.00771885968863,1.00771885968863
"resp_copd",0.69,1.0078321283091,1.0078321283091
"resp_copd",0.7,1.00794538987454,1.00794538987454
"resp_copd",0.71,1.00805864438571,1.00805864438571
"resp_copd",0.72,1.0081718918434,1.0081718918434
"resp_copd",0.73,1.00828513224837,1.00828513224837
"resp_copd",0.74,1.00839836560141,1.00839836560141
"resp_copd",0.75,1.00851159190329,1.00851159190329
"resp_copd",0.76,1.00862481115477,1.00862481115477
"resp_copd",0.77,1.00873802335664,1.00873802335664
"resp_copd",0.78,1.00885122850967,1.00885122850967
"resp_copd",0.79,1.00896442661463,1.00896442661463
"resp_copd",0.8,1.0090776176723,1.0090776176723
"resp_copd",0.81,1.00919080168346,1.00919080168346
"resp_copd",0.82,1.00930397864887,1.00930397864887
"resp_copd",0.83,1.00941714856931,1.00941714856931
"resp_copd",0.84,1.00953031144555,1.00953031144555
"resp_copd",0.85,1.00964346727837,1.00964346727837
"resp_copd",0.86,1.00975661606855,1.00975661606855
"resp_copd",0.87,1.00986975781686,1.00986975781686
"resp_copd",0.88,1.00998289252406,1.00998289252406
"resp_copd",0.89,1.01009602019095,1.01009602019095
"resp_copd",0.9,1.01020914081828,1.01020914081828
"resp_copd",0.91,1.01032225440684,1.01032225440684
"resp_copd",0.92,1.0104353609574,1.0104353609574
"resp_copd",0.93,1.01054846047073,1.01054846047073
"resp_copd",0.94,1.01066155294761,1.01066155294761
"resp_copd",0.95,1.01077463838881,1.01077463838881
"resp_copd",0.96,1.01088771679511,1.01088771679511
"resp_copd",0.97,1.01100078816728,1.01100078816728
"resp_copd",0.98,1.01111385250609,1.01111385250609
"resp_copd",0.99,1.01122690981233,1.01122690981233
"resp_copd",1,1.01133996008675,1.01133996008675
"resp_copd",1.1,1.012470076252,1.012470076252
"resp_copd",1.2,1.01359949008832,1.01359949008832
"resp_copd",1.3,1.01472820236999,1.01472820236999
"resp_copd",1.4,1.0158562138713,1.0158562138713
"resp_copd",1.5,1.01698352536653,1.01698352536653
"resp_copd",1.6,1.01811013762998,1.01811013762998
"resp_copd",1.7,1.01923605143591,1.01923605143591
"resp_copd",1.8,1.02036126755863,1.02036126755863
"resp_copd",1.9,1.02148578677242,1.02148578677242
"resp_copd",2,1.02260960985156,1.02260960985156
"resp_copd",2.1,1.02373273757034,1.02373273757034
"resp_copd",2.2,1.02485517070304,1.02485517070304
"resp_copd",2.3,1.02597691002395,1.02597691002395
"resp_copd",2.4,1.02709795630736,1.02709795630736
"resp_copd",2.5,1.02821831032756,1.02821831032756
"resp_copd",2.6,1.02933797285882,1.02933797285882
"resp_copd",2.7,1.03045694467543,1.03045694467543
"resp_copd",2.8,1.03157522655169,1.03157522655169
"resp_copd",2.9,1.03269281926187,1.03269281926187
"resp_copd",3,1.03380972358026,1.03380972358026
"resp_copd",3.1,1.03492594028115,1.03492594028115
"resp_copd",3.2,1.03604147013882,1.03604147013882
"resp_copd",3.3,1.03715631392756,1.03715631392756
"resp_copd",3.4,1.03827047242165,1.03827047242165
"resp_copd",3.5,1.03938394639539,1.03938394639539
"resp_copd",3.6,1.04049673662305,1.04049673662305
"resp_copd",3.7,1.04160884387893,1.04160884387893
"resp_copd",3.8,1.0427202689373,1.0427202689373
"resp_copd",3.9,1.04383101257246,1.04383101257246
"resp_copd",4,1.04494107555868,1.04494107555868
"resp_copd",4.1,1.04605045867027,1.04605045867027
"resp_copd",4.2,1.04715916268149,1.04715916268149
"resp_copd",4.3,1.04826718836664,1.04826718836664
"resp_copd",4.4,1.0493745365,1.0493745365
"resp_copd",4.5,1.05048120785587,1.05048120785587
"resp_copd",4.6,1.05158720320852,1.05158720320852
"resp_copd",4.7,1.05269252333223,1.05269252333223
"resp_copd",4.8,1.05379716900131,1.05379716900131
"resp_copd",4.9,1.05490114099003,1.05490114099003
"resp_copd",5,1.05600444007267,1.05600444007267
"resp_copd",5.1,1.05710706702353,1.05710706702353
"resp_copd",5.2,1.05820902261689,1.05820902261689
"resp_copd",5.3,1.05931030762704,1.05931030762704
"resp_copd",5.4,1.06041092282825,1.06041092282825
"resp_copd",5.5,1.06151086899483,1.06151086899483
"resp_copd",5.6,1.06261014690105,1.06261014690105
"resp_copd",5.7,1.06370875732119,1.06370875732119
"resp_copd",5.8,1.06480670102955,1.06480670102955
"resp_copd",5.9,1.06590397880042,1.06590397880042
"resp_copd",6,1.06700059140806,1.06700059140806
"resp_copd",6.1,1.06809653962679,1.06809653962679
"resp_copd",6.2,1.06919182423086,1.06919182423086
"resp_copd",6.3,1.07028644599459,1.07028644599459
"resp_copd",6.4,1.07138040569224,1.07138040569224
"resp_copd",6.5,1.07247370409811,1.07247370409811
"resp_copd",6.6,1.07356634198648,1.07356634198648
"resp_copd",6.7,1.07465832013164,1.07465832013164
"resp_copd",6.8,1.07574963930787,1.07574963930787
"resp_copd",6.9,1.07684030028946,1.07684030028946
"resp_copd",7,1.07793030385069,1.07793030385069
"resp_copd",7.1,1.07901965076586,1.07901965076586
"resp_copd",7.2,1.08010834180924,1.08010834180924
"resp_copd",7.3,1.08119637775513,1.08119637775513
"resp_copd",7.4,1.0822837593778,1.0822837593778
"resp_copd",7.5,1.08337048745155,1.08337048745155
"resp_copd",7.6,1.08445656275065,1.08445656275065
"resp_copd",7.7,1.08554198604941,1.08554198604941
"resp_copd",7.8,1.08662675812209,1.08662675812209
"resp_copd",7.9,1.08771087974299,1.08771087974299
"resp_copd",8,1.0887943516864,1.0887943516864
"resp_copd",8.1,1.08987717472659,1.08987717472659
"resp_copd",8.2,1.09095934963786,1.09095934963786
"resp_copd",8.3,1.09204087719449,1.09204087719449
"resp_copd",8.4,1.09312175817077,1.09312175817077
"resp_copd",8.5,1.09420199334098,1.09420199334098
"resp_copd",8.6,1.0952815834794,1.0952815834794
"resp_copd",8.7,1.09636052936033,1.09636052936033
"resp_copd",8.8,1.09743883175806,1.09743883175806
"resp_copd",8.9,1.09851649144685,1.09851649144685
"resp_copd",9,1.09959350920101,1.09959350920101
"resp_copd",9.1,1.10066988579482,1.10066988579482
"resp_copd",9.2,1.10174562200256,1.10174562200256
"resp_copd",9.3,1.10282071859852,1.10282071859852
"resp_copd",9.4,1.10389517635698,1.10389517635698
"resp_copd",9.5,1.10496899605223,1.10496899605223
"resp_copd",9.6,1.10604217845857,1.10604217845857
"resp_copd",9.7,1.10711472435026,1.10711472435026
"resp_copd",9.8,1.1081866345016,1.1081866345016
"resp_copd",9.9,1.10925790968688,1.10925790968688
"resp_copd",10,1.11032855068037,1.11032855068037
"resp_copd",11,1.12100025041032,1.12100025041032
"resp_copd",12,1.13160938267669,1.13160938267669
"resp_copd",13,1.14215672176531,1.14215672176531
"resp_copd",14,1.15264304196203,1.15264304196203
"resp_copd",15,1.16306911755268,1.16306911755268
"resp_copd",16,1.1734357228231,1.1734357228231
"resp_copd",17,1.18374363205913,1.18374363205913
"resp_copd",18,1.19399361954659,1.19399361954659
"resp_copd",19,1.20418645957133,1.20418645957133
"resp_copd",20,1.21432292641919,1.21432292641919
"resp_copd",21,1.22440379437599,1.22440379437599
"resp_copd",22,1.23442983772759,1.23442983772759
"resp_copd",23,1.24440183075981,1.24440183075981
"resp_copd",24,1.25432054775849,1.25432054775849
"resp_copd",24.9999999999999,1.26418676300946,1.26418676300946
"resp_copd",25.9999999999999,1.27400125079857,1.27400125079857
"resp_copd",26.9999999999999,1.28376478541166,1.28376478541166
"resp_copd",27.9999999999999,1.29347814113455,1.29347814113455
"resp_copd",28.9999999999999,1.30314209225308,1.30314209225308
"resp_copd",29.9999999999999,1.31275741305309,1.31275741305309
"resp_copd",30.9999999999999,1.32232487782043,1.32232487782043
"resp_copd",31.9999999999999,1.33184526084091,1.33184526084091
"resp_copd",32.9999999999999,1.34131933640039,1.34131933640039
"resp_copd",33.9999999999999,1.35074787878469,1.35074787878469
"resp_copd",34.9999999999999,1.36013166227966,1.36013166227966
"resp_copd",35.9999999999999,1.36947146117113,1.36947146117113
"resp_copd",36.9999999999999,1.37876804974494,1.37876804974494
"resp_copd",37.9999999999999,1.38802220228692,1.38802220228692
"resp_copd",38.9999999999999,1.39723469308291,1.39723469308291
"resp_copd",39.9999999999999,1.40640629641875,1.40640629641875
"resp_copd",40.9999999999999,1.41553778658027,1.41553778658027
"resp_copd",41.9999999999999,1.42462992609618,1.42462992609618
"resp_copd",42.9999999999999,1.43368339210127,1.43368339210127
"resp_copd",43.9999999999999,1.44269882403527,1.44269882403527
