"label","exposure_spline","mean","rr"
"cvd_ihd_75",0,1,1
"cvd_ihd_75",0.01,1.00012772205813,1.00012772205813
"cvd_ihd_75",0.02,1.0002554160505,1.0002554160505
"cvd_ihd_75",0.03,1.00038308198119,1.00038308198119
"cvd_ihd_75",0.04,1.00051071985426,1.00051071985426
"cvd_ihd_75",0.05,1.00063832967377,1.00063832967377
"cvd_ihd_75",0.06,1.00076591144378,1.00076591144378
"cvd_ihd_75",0.07,1.00089346516836,1.00089346516836
"cvd_ihd_75",0.08,1.00102099085157,1.00102099085157
"cvd_ihd_75",0.09,1.00114848849747,1.00114848849747
"cvd_ihd_75",0.1,1.00127595811013,1.00127595811013
"cvd_ihd_75",0.11,1.00140339969361,1.00140339969361
"cvd_ihd_75",0.12,1.00153081325197,1.00153081325197
"cvd_ihd_75",0.13,1.00165819878927,1.00165819878927
"cvd_ihd_75",0.14,1.00178555630959,1.00178555630959
"cvd_ihd_75",0.15,1.00191288581698,1.00191288581698
"cvd_ihd_75",0.16,1.0020401873155,1.0020401873155
"cvd_ihd_75",0.17,1.00216746080922,1.00216746080922
"cvd_ihd_75",0.18,1.00229470630221,1.00229470630221
"cvd_ihd_75",0.19,1.00242192379852,1.00242192379852
"cvd_ihd_75",0.2,1.00254911330221,1.00254911330221
"cvd_ihd_75",0.21,1.00267627481736,1.00267627481736
"cvd_ihd_75",0.22,1.00280340834802,1.00280340834802
"cvd_ihd_75",0.23,1.00293051389827,1.00293051389827
"cvd_ihd_75",0.24,1.00305759147215,1.00305759147215
"cvd_ihd_75",0.25,1.00318464107373,1.00318464107373
"cvd_ihd_75",0.26,1.00331166270709,1.00331166270709
"cvd_ihd_75",0.27,1.00343865637627,1.00343865637627
"cvd_ihd_75",0.28,1.00356562208535,1.00356562208535
"cvd_ihd_75",0.29,1.00369255983838,1.00369255983838
"cvd_ihd_75",0.3,1.00381946963944,1.00381946963944
"cvd_ihd_75",0.31,1.00394635149258,1.00394635149258
"cvd_ihd_75",0.32,1.00407320540186,1.00407320540186
"cvd_ihd_75",0.33,1.00420003137136,1.00420003137136
"cvd_ihd_75",0.34,1.00432682940512,1.00432682940512
"cvd_ihd_75",0.35,1.00445359950723,1.00445359950723
"cvd_ihd_75",0.36,1.00458034168173,1.00458034168173
"cvd_ihd_75",0.37,1.00470705593269,1.00470705593269
"cvd_ihd_75",0.38,1.00483374226418,1.00483374226418
"cvd_ihd_75",0.39,1.00496040068026,1.00496040068026
"cvd_ihd_75",0.4,1.00508703118499,1.00508703118499
"cvd_ihd_75",0.41,1.00521363378244,1.00521363378244
"cvd_ihd_75",0.42,1.00534020847666,1.00534020847666
"cvd_ihd_75",0.43,1.00546675527173,1.00546675527173
"cvd_ihd_75",0.44,1.0055932741717,1.0055932741717
"cvd_ihd_75",0.45,1.00571976518064,1.00571976518064
"cvd_ihd_75",0.46,1.00584622830261,1.00584622830261
"cvd_ihd_75",0.47,1.00597266354167,1.00597266354167
"cvd_ihd_75",0.48,1.00609907090189,1.00609907090189
"cvd_ihd_75",0.49,1.00622545038733,1.00622545038733
"cvd_ihd_75",0.5,1.00635180200206,1.00635180200206
"cvd_ihd_75",0.51,1.00647812575013,1.00647812575013
"cvd_ihd_75",0.52,1.00660442163561,1.00660442163561
"cvd_ihd_75",0.53,1.00673068966257,1.00673068966257
"cvd_ihd_75",0.54,1.00685692983506,1.00685692983506
"cvd_ihd_75",0.55,1.00698314215716,1.00698314215716
"cvd_ihd_75",0.56,1.00710932663291,1.00710932663291
"cvd_ihd_75",0.57,1.00723548326639,1.00723548326639
"cvd_ihd_75",0.58,1.00736161206166,1.00736161206166
"cvd_ihd_75",0.59,1.00748771302279,1.00748771302279
"cvd_ihd_75",0.6,1.00761378615382,1.00761378615382
"cvd_ihd_75",0.61,1.00773983145884,1.00773983145884
"cvd_ihd_75",0.62,1.0078658489419,1.0078658489419
"cvd_ihd_75",0.63,1.00799183860707,1.00799183860707
"cvd_ihd_75",0.64,1.0081178004584,1.0081178004584
"cvd_ihd_75",0.65,1.00824373449997,1.00824373449997
"cvd_ihd_75",0.66,1.00836964073582,1.00836964073582
"cvd_ihd_75",0.67,1.00849551917004,1.00849551917004
"cvd_ihd_75",0.68,1.00862136980668,1.00862136980668
"cvd_ihd_75",0.69,1.0087471926498,1.0087471926498
"cvd_ihd_75",0.7,1.00887298770347,1.00887298770347
"cvd_ihd_75",0.71,1.00899875497176,1.00899875497176
