"label","exposure_spline","mean","rr"
"cvd_ihd_55",0,1,1
"cvd_ihd_55",0.01,1.00022161660645,1.00022161660645
"cvd_ihd_55",0.02,1.00044318560928,1.00044318560928
"cvd_ihd_55",0.03,1.00066470701557,1.00066470701557
"cvd_ihd_55",0.04,1.0008861808324,1.0008861808324
"cvd_ihd_55",0.05,1.00110760706686,1.00110760706686
"cvd_ihd_55",0.06,1.00132898572603,1.00132898572603
"cvd_ihd_55",0.07,1.001550316817,1.001550316817
"cvd_ihd_55",0.08,1.00177160034685,1.00177160034685
"cvd_ihd_55",0.09,1.00199283632266,1.00199283632266
"cvd_ihd_55",0.1,1.00221402475153,1.00221402475153
"cvd_ihd_55",0.11,1.00243516564053,1.00243516564053
"cvd_ihd_55",0.12,1.00265625899676,1.00265625899676
"cvd_ihd_55",0.13,1.00287730482728,1.00287730482728
"cvd_ihd_55",0.14,1.0030983031392,1.0030983031392
"cvd_ihd_55",0.15,1.00331925393959,1.00331925393959
"cvd_ihd_55",0.16,1.00354015723554,1.00354015723554
"cvd_ihd_55",0.17,1.00376101303413,1.00376101303413
"cvd_ihd_55",0.18,1.00398182134244,1.00398182134244
"cvd_ihd_55",0.19,1.00420258216757,1.00420258216757
"cvd_ihd_55",0.2,1.0044232955166,1.0044232955166
"cvd_ihd_55",0.21,1.00464396139661,1.00464396139661
"cvd_ihd_55",0.22,1.00486457981468,1.00486457981468
"cvd_ihd_55",0.23,1.0050851507779,1.0050851507779
"cvd_ihd_55",0.24,1.00530567429336,1.00530567429336
"cvd_ihd_55",0.25,1.00552615036813,1.00552615036813
"cvd_ihd_55",0.26,1.00574657900931,1.00574657900931
"cvd_ihd_55",0.27,1.00596696022398,1.00596696022398
"cvd_ihd_55",0.28,1.00618729401922,1.00618729401922
"cvd_ihd_55",0.29,1.00640758040212,1.00640758040212
"cvd_ihd_55",0.3,1.00662781937976,1.00662781937976
"cvd_ihd_55",0.31,1.00684801095922,1.00684801095922
"cvd_ihd_55",0.32,1.0070681551476,1.0070681551476
"cvd_ihd_55",0.33,1.00728825195197,1.00728825195197
"cvd_ihd_55",0.34,1.00750830137943,1.00750830137943
"cvd_ihd_55",0.35,1.00772830343704,1.00772830343704
"cvd_ihd_55",0.36,1.00794825813191,1.00794825813191
"cvd_ihd_55",0.37,1.00816816547111,1.00816816547111
"cvd_ihd_55",0.38,1.00838802546173,1.00838802546173
"cvd_ihd_55",0.39,1.00860783811085,1.00860783811085
"cvd_ihd_55",0.4,1.00882760342556,1.00882760342556
"cvd_ihd_55",0.41,1.00904732141294,1.00904732141294
"cvd_ihd_55",0.42,1.00926699208008,1.00926699208008
"cvd_ihd_55",0.43,1.00948661543406,1.00948661543406
"cvd_ihd_55",0.44,1.00970619148196,1.00970619148196
"cvd_ihd_55",0.45,1.00992572023088,1.00992572023088
"cvd_ihd_55",0.46,1.01014520168789,1.01014520168789
"cvd_ihd_55",0.47,1.01036463586007,1.01036463586007
"cvd_ihd_55",0.48,1.01058402275453,1.01058402275453
"cvd_ihd_55",0.49,1.01080336237833,1.01080336237833
"cvd_ihd_55",0.5,1.01102265473856,1.01102265473856
"cvd_ihd_55",0.51,1.01124189984231,1.01124189984231
"cvd_ihd_55",0.52,1.01146109769667,1.01146109769667
"cvd_ihd_55",0.53,1.01168024830871,1.01168024830871
"cvd_ihd_55",0.54,1.01189935168552,1.01189935168552
"cvd_ihd_55",0.55,1.01211840783419,1.01211840783419
"cvd_ihd_55",0.56,1.01233741676179,1.01233741676179
"cvd_ihd_55",0.57,1.01255637847543,1.01255637847543
"cvd_ihd_55",0.58,1.01277529298217,1.01277529298217
"cvd_ihd_55",0.59,1.0129941602891,1.0129941602891
"cvd_ihd_55",0.6,1.01321298040332,1.01321298040332
"cvd_ihd_55",0.61,1.01343175333189,1.01343175333189
"cvd_ihd_55",0.62,1.01365047908192,1.01365047908192
"cvd_ihd_55",0.63,1.01386915766048,1.01386915766048
"cvd_ihd_55",0.64,1.01408778907465,1.01408778907465
"cvd_ihd_55",0.65,1.01430637333153,1.01430637333153
"cvd_ihd_55",0.66,1.01452491043819,1.01452491043819
"cvd_ihd_55",0.67,1.01474340040172,1.01474340040172
"cvd_ihd_55",0.68,1.01496184322921,1.01496184322921
"cvd_ihd_55",0.69,1.01518023892773,1.01518023892773
"cvd_ihd_55",0.7,1.01539858750438,1.01539858750438
"cvd_ihd_55",0.71,1.01561688896624,1.01561688896624
"cvd_ihd_55",0.72,1.01583514332039,1.01583514332039
"cvd_ihd_55",0.73,1.01605335057392,1.01605335057392
"cvd_ihd_55",0.74,1.01627151073391,1.01627151073391
"cvd_ihd_55",0.75,1.01648962380745,1.01648962380745
"cvd_ihd_55",0.76,1.01670768980162,1.01670768980162
"cvd_ihd_55",0.77,1.01692570872351,1.01692570872351
"cvd_ihd_55",0.78,1.0171436805802,1.0171436805802
"cvd_ihd_55",0.79,1.01736160537877,1.01736160537877
"cvd_ihd_55",0.8,1.01757948312631,1.01757948312631
"cvd_ihd_55",0.81,1.0177973138299,1.0177973138299
"cvd_ihd_55",0.82,1.01801509749664,1.01801509749664
"cvd_ihd_55",0.83,1.0182328341336,1.0182328341336
"cvd_ihd_55",0.84,1.01845052374786,1.01845052374786
"cvd_ihd_55",0.85,1.01866816634652,1.01866816634652
"cvd_ihd_55",0.86,1.01888576193665,1.01888576193665
"cvd_ihd_55",0.87,1.01910331052535,1.01910331052535
"cvd_ihd_55",0.88,1.01932081211969,1.01932081211969
"cvd_ihd_55",0.89,1.01953826672676,1.01953826672676
"cvd_ihd_55",0.9,1.01975567435365,1.01975567435365
"cvd_ihd_55",0.91,1.01997303500744,1.01997303500744
"cvd_ihd_55",0.92,1.02019034869521,1.02019034869521
"cvd_ihd_55",0.93,1.02040761542405,1.02040761542405
"cvd_ihd_55",0.94,1.02062483520105,1.02062483520105
"cvd_ihd_55",0.95,1.02084200803328,1.02084200803328
"cvd_ihd_55",0.96,1.02105913392783,1.02105913392783
"cvd_ihd_55",0.97,1.0212762128918,1.0212762128918
"cvd_ihd_55",0.98,1.02149324493225,1.02149324493225
"cvd_ihd_55",0.99,1.02171023005628,1.02171023005628
"cvd_ihd_55",1,1.02192716827097,1.02192716827097
"cvd_ihd_55",1.1,1.02409397196281,1.02409397196281
"cvd_ihd_55",1.2,1.02625609251373,1.02625609251373
"cvd_ihd_55",1.3,1.02841353700829,1.02841353700829
"cvd_ihd_55",1.4,1.03056631253104,1.03056631253104
"cvd_ihd_55",1.5,1.03271442616653,1.03271442616653
"cvd_ihd_55",1.6,1.03485788499933,1.03485788499933
"cvd_ihd_55",1.7,1.03699669611397,1.03699669611397
"cvd_ihd_55",1.8,1.03913086659502,1.03913086659502
"cvd_ihd_55",1.9,1.04126040352704,1.04126040352704
"cvd_ihd_55",2,1.04338531399457,1.04338531399457
"cvd_ihd_55",2.1,1.04550560508217,1.04550560508217
"cvd_ihd_55",2.2,1.0476212838744,1.0476212838744
"cvd_ihd_55",2.3,1.04973235745581,1.04973235745581
"cvd_ihd_55",2.4,1.05183883291095,1.05183883291095
"cvd_ihd_55",2.5,1.05394071732439,1.05394071732439
"cvd_ihd_55",2.6,1.05603801778066,1.05603801778066
"cvd_ihd_55",2.7,1.05813074136434,1.05813074136434
"cvd_ihd_55",2.8,1.06021889515997,1.06021889515997
"cvd_ihd_55",2.9,1.0623024862521,1.0623024862521
"cvd_ihd_55",3,1.0643815217253,1.0643815217253
"cvd_ihd_55",3.1,1.06645600866411,1.06645600866411
"cvd_ihd_55",3.2,1.0685259541531,1.0685259541531
"cvd_ihd_55",3.3,1.07059136527681,1.07059136527681
"cvd_ihd_55",3.4,1.07265224911979,1.07265224911979
"cvd_ihd_55",3.5,1.07470861276662,1.07470861276662
"cvd_ihd_55",3.6,1.07676046330183,1.07676046330183
"cvd_ihd_55",3.7,1.07880780780998,1.07880780780998
"cvd_ihd_55",3.8,1.08085065337564,1.08085065337564
"cvd_ihd_55",3.9,1.08288900708334,1.08288900708334
"cvd_ihd_55",4,1.08492287601765,1.08492287601765
"cvd_ihd_55",4.1,1.08695226726313,1.08695226726313
"cvd_ihd_55",4.2,1.08897718790431,1.08897718790431
"cvd_ihd_55",4.3,1.09099764502577,1.09099764502577
"cvd_ihd_55",4.4,1.09301364571206,1.09301364571206
"cvd_ihd_55",4.5,1.09502519704772,1.09502519704772
"cvd_ihd_55",4.6,1.09703230611732,1.09703230611732
"cvd_ihd_55",4.7,1.0990349800054,1.0990349800054
"cvd_ihd_55",4.8,1.10103322579653,1.10103322579653
"cvd_ihd_55",4.9,1.10302705057525,1.10302705057525
"cvd_ihd_55",5,1.10501646142613,1.10501646142613
"cvd_ihd_55",5.1,1.10700146543371,1.10700146543371
"cvd_ihd_55",5.2,1.10898206968255,1.10898206968255
"cvd_ihd_55",5.3,1.11095828125721,1.11095828125721
"cvd_ihd_55",5.4,1.11293010724224,1.11293010724224
"cvd_ihd_55",5.5,1.11489755472219,1.11489755472219
"cvd_ihd_55",5.6,1.11686063078162,1.11686063078162
"cvd_ihd_55",5.7,1.11881934250509,1.11881934250509
"cvd_ihd_55",5.8,1.12077369697714,1.12077369697714
"cvd_ihd_55",5.9,1.12272370128233,1.12272370128233
"cvd_ihd_55",6,1.12466936250522,1.12466936250522
"cvd_ihd_55",6.1,1.12661068773036,1.12661068773036
"cvd_ihd_55",6.2,1.12854768404231,1.12854768404231
"cvd_ihd_55",6.3,1.13048035852562,1.13048035852562
"cvd_ihd_55",6.4,1.13240871826484,1.13240871826484
"cvd_ihd_55",6.5,1.13433277034453,1.13433277034453
"cvd_ihd_55",6.6,1.13625252184924,1.13625252184924
"cvd_ihd_55",6.7,1.13816797986354,1.13816797986354
"cvd_ihd_55",6.8,1.14007915147196,1.14007915147196
"cvd_ihd_55",6.9,1.14198604375907,1.14198604375907
"cvd_ihd_55",7,1.14388866380943,1.14388866380943
"cvd_ihd_55",7.1,1.14578701870758,1.14578701870758
"cvd_ihd_55",7.2,1.14768111553808,1.14768111553808
"cvd_ihd_55",7.3,1.14957096138549,1.14957096138549
"cvd_ihd_55",7.4,1.15145656333435,1.15145656333435
"cvd_ihd_55",7.5,1.15333792846923,1.15333792846923
