"label","exposure_spline","mean","rr"
"cvd_ihd_40",0,1,1
"cvd_ihd_40",0.01,1.00029932249638,1.00029932249638
"cvd_ihd_40",0.02,1.00059858292227,1.00059858292227
"cvd_ihd_40",0.03,1.00089778128716,1.00089778128716
"cvd_ihd_40",0.04,1.00119691760057,1.00119691760057
"cvd_ihd_40",0.05,1.001495991872,1.001495991872
"cvd_ihd_40",0.06,1.00179500411098,1.00179500411098
"cvd_ihd_40",0.07,1.00209395432699,1.00209395432699
"cvd_ihd_40",0.08,1.00239284252956,1.00239284252956
"cvd_ihd_40",0.09,1.00269166872818,1.00269166872818
"cvd_ihd_40",0.1,1.00299043293238,1.00299043293238
"cvd_ihd_40",0.11,1.00328913515165,1.00328913515165
"cvd_ihd_40",0.12,1.00358777539551,1.00358777539551
"cvd_ihd_40",0.13,1.00388635367346,1.00388635367346
"cvd_ihd_40",0.14,1.00418486999501,1.00418486999501
"cvd_ihd_40",0.15,1.00448332436967,1.00448332436967
"cvd_ihd_40",0.16,1.00478171680695,1.00478171680695
"cvd_ihd_40",0.17,1.00508004731636,1.00508004731636
"cvd_ihd_40",0.18,1.00537831590741,1.00537831590741
"cvd_ihd_40",0.19,1.0056765225896,1.0056765225896
"cvd_ihd_40",0.2,1.00597466737244,1.00597466737244
"cvd_ihd_40",0.21,1.00627275026544,1.00627275026544
"cvd_ihd_40",0.22,1.00657077127812,1.00657077127812
"cvd_ihd_40",0.23,1.00686873041997,1.00686873041997
"cvd_ihd_40",0.24,1.00716662770051,1.00716662770051
"cvd_ihd_40",0.25,1.00746446312924,1.00746446312924
"cvd_ihd_40",0.26,1.00776223671567,1.00776223671567
"cvd_ihd_40",0.27,1.00805994846932,1.00805994846932
"cvd_ihd_40",0.28,1.00835759839969,1.00835759839969
"cvd_ihd_40",0.29,1.00865518651629,1.00865518651629
"cvd_ihd_40",0.3,1.00895271282862,1.00895271282862
"cvd_ihd_40",0.31,1.0092501773462,1.0092501773462
"cvd_ihd_40",0.32,1.00954758007853,1.00954758007853
"cvd_ihd_40",0.33,1.00984492103512,1.00984492103512
"cvd_ihd_40",0.34,1.01014220022549,1.01014220022549
