"label","exposure_spline","mean","rr"
"cvd_stroke_60",0,1,1
"cvd_stroke_60",0.01,1.00019280662503,1.00019280662503
"cvd_stroke_60",0.02,1.00038558813641,1.00038558813641
"cvd_stroke_60",0.03,1.00057834453845,1.00057834453845
"cvd_stroke_60",0.04,1.00077107583545,1.00077107583545
"cvd_stroke_60",0.05,1.00096378203172,1.00096378203172
"cvd_stroke_60",0.06,1.00115646313157,1.00115646313157
"cvd_stroke_60",0.07,1.0013491191393,1.0013491191393
"cvd_stroke_60",0.08,1.00154175005922,1.00154175005922
"cvd_stroke_60",0.09,1.00173435589563,1.00173435589563
"cvd_stroke_60",0.1,1.00192693665283,1.00192693665283
"cvd_stroke_60",0.11,1.00211949233514,1.00211949233514
"cvd_stroke_60",0.12,1.00231202294685,1.00231202294685
"cvd_stroke_60",0.13,1.00250452849228,1.00250452849228
"cvd_stroke_60",0.14,1.00269700897573,1.00269700897573
"cvd_stroke_60",0.15,1.0028894644015,1.0028894644015
"cvd_stroke_60",0.16,1.0030818947739,1.0030818947739
"cvd_stroke_60",0.17,1.00327430009723,1.00327430009723
"cvd_stroke_60",0.18,1.0034666803758,1.0034666803758
"cvd_stroke_60",0.19,1.00365903561392,1.00365903561392
"cvd_stroke_60",0.2,1.00385136581589,1.00385136581589
"cvd_stroke_60",0.21,1.00404367098602,1.00404367098602
"cvd_stroke_60",0.22,1.0042359511286,1.0042359511286
"cvd_stroke_60",0.23,1.00442820624796,1.00442820624796
"cvd_stroke_60",0.24,1.00462043634838,1.00462043634838
"cvd_stroke_60",0.25,1.00481264143418,1.00481264143418
"cvd_stroke_60",0.26,1.00500482150967,1.00500482150967
"cvd_stroke_60",0.27,1.00519697657914,1.00519697657914
"cvd_stroke_60",0.28,1.00538910664691,1.00538910664691
"cvd_stroke_60",0.29,1.00558121171727,1.00558121171727
"cvd_stroke_60",0.3,1.00577329179454,1.00577329179454
"cvd_stroke_60",0.31,1.00596534688302,1.00596534688302
"cvd_stroke_60",0.32,1.00615737698702,1.00615737698702
"cvd_stroke_60",0.33,1.00634938211083,1.00634938211083
"cvd_stroke_60",0.34,1.00654136225877,1.00654136225877
"cvd_stroke_60",0.35,1.00673331743514,1.00673331743514
"cvd_stroke_60",0.36,1.00692524764425,1.00692524764425
"cvd_stroke_60",0.37,1.0071171528904,1.0071171528904
"cvd_stroke_60",0.38,1.0073090331779,1.0073090331779
"cvd_stroke_60",0.39,1.00750088851105,1.00750088851105
"cvd_stroke_60",0.4,1.00769271889416,1.00769271889416
"cvd_stroke_60",0.41,1.00788452433153,1.00788452433153
"cvd_stroke_60",0.42,1.00807630482747,1.00807630482747
"cvd_stroke_60",0.43,1.00826806038628,1.00826806038628
"cvd_stroke_60",0.44,1.00845979101228,1.00845979101228
"cvd_stroke_60",0.45,1.00865149670975,1.00865149670975
"cvd_stroke_60",0.46,1.00884317748302,1.00884317748302
"cvd_stroke_60",0.47,1.00903483333639,1.00903483333639
"cvd_stroke_60",0.48,1.00922646427415,1.00922646427415
"cvd_stroke_60",0.49,1.00941807030062,1.00941807030062
"cvd_stroke_60",0.5,1.0096096514201,1.0096096514201
"cvd_stroke_60",0.51,1.0098012076369,1.0098012076369
"cvd_stroke_60",0.52,1.00999273895532,1.00999273895532
"cvd_stroke_60",0.53,1.01018424537967,1.01018424537967
"cvd_stroke_60",0.54,1.01037572691426,1.01037572691426
"cvd_stroke_60",0.55,1.01056718356338,1.01056718356338
"cvd_stroke_60",0.56,1.01075861533134,1.01075861533134
"cvd_stroke_60",0.57,1.01095002222246,1.01095002222246
"cvd_stroke_60",0.58,1.01114140424102,1.01114140424102
"cvd_stroke_60",0.59,1.01133276139135,1.01133276139135
"cvd_stroke_60",0.6,1.01152409367775,1.01152409367775
"cvd_stroke_60",0.61,1.01171540110451,1.01171540110451
"cvd_stroke_60",0.62,1.01190668367595,1.01190668367595
"cvd_stroke_60",0.63,1.01209794139637,1.01209794139637
"cvd_stroke_60",0.64,1.01228917427008,1.01228917427008
"cvd_stroke_60",0.65,1.01248038230138,1.01248038230138
"cvd_stroke_60",0.66,1.01267156549458,1.01267156549458
"cvd_stroke_60",0.67,1.01286272385398,1.01286272385398
"cvd_stroke_60",0.68,1.01305385738389,1.01305385738389
"cvd_stroke_60",0.69,1.01324496608862,1.01324496608862
"cvd_stroke_60",0.7,1.01343604997246,1.01343604997246
"cvd_stroke_60",0.71,1.01362710903973,1.01362710903973
