"label_cause","censMeta.variable","pafs","Census_Region"
"resp_copd","PCT012K209",0,1
"resp_copd","PCT012K049",0.0218987478287304,1
"resp_copd","PCT012K048",0.0202395933591182,1
"resp_copd","PCT012K047",0.0173760311247721,1
"resp_copd","PCT012K042",0.0191274624347021,1
"resp_copd","PCT012K041",0.0175567475548637,1
"resp_copd","PCT012K040",0.0293964321156186,1
"resp_copd","PCT012K046",0.0142369133194979,1
"resp_copd","PCT012K045",0.0269108872797296,1
"resp_copd","PCT012K044",0.0283050150507773,1
"resp_copd","PCT012K043",NA,1
"resp_copd","PCT012K039",0.00785109183268529,1
"resp_copd","PCT012K038",0.0165281398883117,1
"resp_copd","PCT012K037",0.0164813360687161,1
"resp_copd","PCT012K036",0.0269732779730098,1
"resp_copd","PCT012K031",0.0171519647643842,1
"resp_copd","PCT012K030",NA,1
"resp_copd","PCT012K035",0.0178190208539385,1
"resp_copd","PCT012K034",0.0281656868282154,1
"resp_copd","PCT012K033",0.0171777577446256,1
"resp_copd","PCT012K032",0.0183487062576968,1
"resp_copd","PCT012K028",0.0219712394096756,1
"resp_copd","PCT012K027",0.0270654104122697,1
"resp_copd","PCT012K026",0.0145377824740417,1
"resp_copd","PCT012K025",0.0178315574831512,1
"resp_copd","PCT012K029",0.0134195077713839,1
"resp_copd","PCT012K020",0.0218258879140644,1
"resp_copd","PCT012K024",0.0158833953345164,1
"resp_copd","PCT012K023",0.0245357269806895,1
"resp_copd","PCT012K022",0.0292971328897057,1
"resp_copd","PCT012K021",0.0210942803616878,1
"resp_copd","PCT012K017",NA,1
"resp_copd","PCT012K016",0.0177040739444104,1
"resp_copd","PCT012K015",0.0176623861637484,1
"resp_copd","PCT012K014",0.0189881632033677,1
"resp_copd","PCT012K019",0.0242168920418337,1
"resp_copd","PCT012K018",0.0165162801883078,1
"resp_copd","PCT012K013",0.0128859081717222,1
"resp_copd","PCT012K012",0.0200353659126618,1
"resp_copd","PCT012K011",0.016759828022153,1
"resp_copd","PCT012K010",0.0224000224348255,1
"resp_copd","PCT012K082",NA,1
"resp_copd","PCT012K081",0.0101866205770782,1
"resp_copd","PCT012K080",0.00807573915301227,1
"resp_copd","PCT012K086",0,1
"resp_copd","PCT012K085",0.0372701974839325,1
"resp_copd","PCT012K084",0.0154739439356005,1
"resp_copd","PCT012K083",0.0219362734969055,1
"resp_copd","PCT012K089",0,1
"resp_copd","PCT012K088",0,1
"resp_copd","PCT012K087",0.0224910571168267,1
"resp_copd","PCT012K071",0.0279329858643668,1
"resp_copd","PCT012K070",0.0608838447293725,1
"resp_copd","PCT012K075",0.0433216717669872,1
"resp_copd","PCT012K074",0.00546730246931145,1
"resp_copd","PCT012K073",0.0342417696036901,1
"resp_copd","PCT012K072",0.0230837382380824,1
"resp_copd","PCT012K079",0.022243125460061,1
"resp_copd","PCT012K078",0.026295374901307,1
"resp_copd","PCT012K077",0.0121074950573476,1
"resp_copd","PCT012K076",0.00721672231684999,1
"resp_copd","PCT012K060",0.0148625874537326,1
"resp_copd","PCT012K069",NA,1
"resp_copd","PCT012K064",0.0124758783458685,1
"resp_copd","PCT012K063",0.00586131477376624,1
